record_id,ecosystem,source,original_title,normalized_title,pass1_reference,otter_id,otter_date,packet_dir,packet_json_status,raw_transcript_status,summary_status,structured_lecture_notes_status,quiz_status,key_takeaways_status,infographic_data_status,infographic_status,readme_status,slides_status,slides_claimed_downloaded,slide_pdf_status,slide_images_status,audio_status,video_status,pathway_status,content_kit_status,knowledge_leaves_status,aosrd_catalog_status,aosrd_pdf_url_status,aosrd_pdf_local_status,youtube_id,youtube_url_status,youtube_video_local_status,vimeo_url_status,vimeo_video_local_status,rumble_url_status,rumble_video_local_status,overall_local_representation_status,processing_state_based_on_local_inventory,notes
aosrd-webinars-231-HNjzfx3w6U4,AOSRD_Clearfield,aosrd_webinars_youtube,US Canada Hormone Conference Progesterone (Video),us canada hormone conference progesterone video,aosrd-webinars-231-HNjzfx3w6U4,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,HNjzfx3w6U4,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-232-rqFCphSMW1o,AOSRD_Clearfield,aosrd_webinars_youtube,Integrative Medicine and the Law by Judge Egan Walker (Video),integrative medicine and the law by judge egan walker video,aosrd-webinars-232-rqFCphSMW1o,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,rqFCphSMW1o,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-233-GFCg9tySvGI,AOSRD_Clearfield,aosrd_webinars_youtube,"New Horizons in Cancer Treatment by Kalapana Patel, MD (Video)",new horizons in cancer treatment by kalapana patel md video,aosrd-webinars-233-GFCg9tySvGI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,GFCg9tySvGI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-234-5xpAcQ8J7hE,AOSRD_Clearfield,aosrd_webinars_youtube,"Frequency Specific Microcurrent by Carol McMakin, MA,DC (Video)",frequency specific microcurrent by carol mcmakin ma dc video,aosrd-webinars-234-5xpAcQ8J7hE,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,5xpAcQ8J7hE,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-235-4ErgdNqYbRc,AOSRD_Clearfield,aosrd_webinars_youtube,Integrative Immuno Oncology Part 2 by Dr. Salaheldin Halasa (Video),integrative immuno oncology part 2 by dr salaheldin halasa video,aosrd-webinars-235-4ErgdNqYbRc|SdzXWjorAW2NkmSfJoC1PdOzwAE|b2H7gyjRNmbN0l62XtCzeLPovDE|JAhRYbDDwDsC4em3dazDKyDw4gM,SdzXWjorAW2NkmSfJoC1PdOzwAE;b2H7gyjRNmbN0l62XtCzeLPovDE;JAhRYbDDwDsC4em3dazDKyDw4gM,2025-05-20;2025-06-24;2025-02-05,Research/lectures/clearfield-webinar-2025-05-20;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-02-05,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,4ErgdNqYbRc,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=variant_derivative; otter_candidates=3 (unconfirmed)
aosrd-webinars-236-JdOL-00shnA,AOSRD_Clearfield,aosrd_webinars_youtube,"Chronic Fatigue Syndrome by Dr. Jacob Teitelbaum March 15, 2022 (Video)",chronic fatigue syndrome by dr jacob teitelbaum march 15 2022 video,aosrd-webinars-236-JdOL-00shnA|eEDmdeOTNokKYKUadQuO_9gDjuo,eEDmdeOTNokKYKUadQuO_9gDjuo,2026-02-25,Research/lectures/clearfield-webinar-2026-02-25,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,JdOL-00shnA,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-237-p59K6kGBP-Y,AOSRD_Clearfield,aosrd_webinars_youtube,Integrative Immuno Oncology by Dr. Salaheldin Halasa (Video),integrative immuno oncology by dr salaheldin halasa video,aosrd-webinars-237-p59K6kGBP-Y|b2H7gyjRNmbN0l62XtCzeLPovDE|SdzXWjorAW2NkmSfJoC1PdOzwAE,b2H7gyjRNmbN0l62XtCzeLPovDE;SdzXWjorAW2NkmSfJoC1PdOzwAE,2025-06-24;2025-05-20,Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-05-20,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,p59K6kGBP-Y,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-238-oMjTc20O6Ps,AOSRD_Clearfield,aosrd_webinars_youtube,What I Learned from the Osteopathic Masters-Dr. William Richwine (Video),what i learned from the osteopathic masters dr william richwine video,aosrd-webinars-238-oMjTc20O6Ps,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,oMjTc20O6Ps,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-239-NsYPG3wCjiY,AOSRD_Clearfield,aosrd_webinars_youtube,Dermatology Review: Top Ten Chronic Conditions (Part 1) by Dr. Mike Boehmer (Video),dermatology review top ten chronic conditions part 1 by dr mike boehmer video,aosrd-webinars-239-NsYPG3wCjiY,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,NsYPG3wCjiY,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-240-HThPoDCqANk,AOSRD_Clearfield,aosrd_webinars_youtube,Physician Burnout-A Real Problem and a Way Forward by Dr. Yusuf Erskine (Video),physician burnout a real problem and a way forward by dr yusuf erskine video,aosrd-webinars-240-HThPoDCqANk,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,HThPoDCqANk,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-241-nqr6cW4Gw_A,AOSRD_Clearfield,aosrd_webinars_youtube,Biological Dentistry by Dr. Scott Chandler (Video),biological dentistry by dr scott chandler video,aosrd-webinars-241-nqr6cW4Gw_A,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,nqr6cW4Gw_A,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-242-tiIDS69FRkQ,AOSRD_Clearfield,aosrd_webinars_youtube,Pairing Nutrition with Regenerative Medicine by Dr. Brad Watts – Video,pairing nutrition with regenerative medicine by dr brad watts video,aosrd-webinars-242-tiIDS69FRkQ|0pIRZSR5hLU8vZNbqCJ9pLpRE9M|hxlUjPAXSClySIs4HN1P0CWe_Qk,0pIRZSR5hLU8vZNbqCJ9pLpRE9M;hxlUjPAXSClySIs4HN1P0CWe_Qk,2025-03-05;2026-06-16,Research/lectures/clearfield-webinar-2025-03-05;Research/lectures/clearfield-webinar-2026-06-16,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,tiIDS69FRkQ,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-243-4b4B8KsuzqI,AOSRD_Clearfield,aosrd_webinars_youtube,"Homeostasis Hormesis and Chemical Sensitivity by Dr. Kalapala Patel January 25, 2022 -Video",homeostasis hormesis and chemical sensitivity by dr kalapala patel january 25 2022 video,aosrd-webinars-243-4b4B8KsuzqI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,4b4B8KsuzqI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-244-DwiLCdt69H4,AOSRD_Clearfield,aosrd_webinars_youtube,"Solutions on Suicide January 18, 2022 by Joel Peterson -Video",solutions on suicide january 18 2022 by joel peterson video,aosrd-webinars-244-DwiLCdt69H4|FbRyr7EkkewAoPTmXbK9DtUiA_Y,FbRyr7EkkewAoPTmXbK9DtUiA_Y,2024-09-24,Research/lectures/clearfield-webinar-2024-09-24,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,DwiLCdt69H4,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-245-y3Fz32zWP10,AOSRD_Clearfield,aosrd_webinars_youtube,Hypo and Hyperthyroidismare One Internal Disease with Two Different Manifestations by Dr. Parvin Zarrin – Video,hypo and hyperthyroidismare one internal disease with two different manifestations by dr parvin zarrin video,aosrd-webinars-245-y3Fz32zWP10,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,y3Fz32zWP10,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-246-zBHk2MN9ql8,AOSRD_Clearfield,aosrd_webinars_youtube,AMPK to Manage Chronic Diseases by Dr. Michael Karlfeldt,ampk to manage chronic diseases by dr michael karlfeldt,aosrd-webinars-246-zBHk2MN9ql8|FHVn8qFG7pov0fVMLuuVpKan1hA,FHVn8qFG7pov0fVMLuuVpKan1hA,2025-07-15,Research/lectures/clearfield-webinar-2025-07-15,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,zBHk2MN9ql8,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-247-d0Eh9F8KA6M,AOSRD_Clearfield,aosrd_webinars_youtube,"Estrogen and Immune Function in Women by Dr. Felice Gersh, December 28, 2021",estrogen and immune function in women by dr felice gersh december 28 2021,aosrd-webinars-247-d0Eh9F8KA6M|OL_Ukp1RYjVvnjsMHnF2eXCXDC8,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,d0Eh9F8KA6M,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-248-qOXpT2wIfTc,AOSRD_Clearfield,aosrd_webinars_youtube,"Quantum Anti-Aging by Dr. Parvin Zarrin, December 21, 2021",quantum anti aging by dr parvin zarrin december 21 2021,aosrd-webinars-248-qOXpT2wIfTc,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,qOXpT2wIfTc,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-249-3mTLksPwJyo,AOSRD_Clearfield,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,aosrd-webinars-249-3mTLksPwJyo|v3Md09l1C_mz3hrDPWngln5SYQw|hFcw5MS7FSAuXJGFcnPHqL6j1gM,v3Md09l1C_mz3hrDPWngln5SYQw;hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-09-09;2025-01-22,Research/lectures/clearfield-webinar-2025-09-09;Research/lectures/clearfield-webinar-2025-01-22,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,cataloged_external,absent,3mTLksPwJyo,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=2 (unconfirmed)
aosrd-webinars-250-gc0Dld2T9Eg,AOSRD_Clearfield,aosrd_webinars_youtube,"Fascia, Pain Modulation and Autoimmunity by Kathleen O’Neil Smith, MD, December 7, 2021",fascia pain modulation and autoimmunity by kathleen o neil smith md december 7 2021,aosrd-webinars-250-gc0Dld2T9Eg,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,gc0Dld2T9Eg,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-251-cb7usLlOMJQ,AOSRD_Clearfield,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid 19 management with dr peter mccullough and dr salaheldin halasa,aosrd-webinars-251-cb7usLlOMJQ|SdzXWjorAW2NkmSfJoC1PdOzwAE|b2H7gyjRNmbN0l62XtCzeLPovDE|GUt4yZgCp4lNVboAnJBHNMsHO7A,SdzXWjorAW2NkmSfJoC1PdOzwAE;b2H7gyjRNmbN0l62XtCzeLPovDE;GUt4yZgCp4lNVboAnJBHNMsHO7A,2025-05-20;2025-06-24;2025-05-06,Research/lectures/clearfield-webinar-2025-05-20;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-05-06,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,cb7usLlOMJQ,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=3 (unconfirmed)
aosrd-webinars-252-n5NAl-lGTrA,AOSRD_Clearfield,aosrd_webinars_youtube,“Low Dose Naltrexone” by Dr William Clearfield,low dose naltrexone by dr william clearfield,aosrd-webinars-252-n5NAl-lGTrA,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,n5NAl-lGTrA,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-253-r_CPjBXzeNI,AOSRD_Clearfield,aosrd_webinars_youtube,"Good and Bad Electromagnetic Fields Jami and Dr Rugerrio, November 23, 2021",good and bad electromagnetic fields jami and dr rugerrio november 23 2021,aosrd-webinars-253-r_CPjBXzeNI,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,r_CPjBXzeNI,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-254-airYs7uvexw,AOSRD_Clearfield,aosrd_webinars_youtube,Targeting the Innate Repair Receptor to Treat Neuropathy Speakers Dr. James Joseph,targeting the innate repair receptor to treat neuropathy speakers dr james joseph,aosrd-webinars-254-airYs7uvexw|xg4V_A-L8_Ob1jKGBewDTtKzOWg,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,airYs7uvexw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-255-R84GqIcx9VE,AOSRD_Clearfield,aosrd_webinars_youtube,"The Benefits of Adding Safe, Regular, and Effective Corrective Exercise Therapy to Supplement Pharmacological and Homeopathic Remedies. – Dr. David Neuman – Dr. David Neuman",the benefits of adding safe regular and effective corrective exercise therapy to supplement pharmacological and homeopathic remedies dr david neuman dr david neuman,aosrd-webinars-255-R84GqIcx9VE,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,R84GqIcx9VE,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-256-6autPt87jWw,AOSRD_Clearfield,aosrd_webinars_youtube,"Unlocking the Power of Nanotechnology to Prevent and Remedy Chronic Disease by Salaheldin Halasa, MD",unlocking the power of nanotechnology to prevent and remedy chronic disease by salaheldin halasa md,aosrd-webinars-256-6autPt87jWw|3BvIJDrhEXHdWPee7Ztw2x6EmdE,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,6autPt87jWw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-257-qtvJw-wtpJs,AOSRD_Clearfield,aosrd_webinars_youtube,Chronic Fatigue-Chronic Infections by Dr. Kalapana Patel 19 Oct 2021,chronic fatigue chronic infections by dr kalapana patel 19 oct 2021,aosrd-webinars-257-qtvJw-wtpJs,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,qtvJw-wtpJs,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
aosrd-webinars-258-z-CQdM_XfG8,AOSRD_Clearfield,aosrd_webinars_youtube,The Glutathione Revolution The Future of Anti Aging Medicine by Dr. Nayan Patel and Dr. Ray Yutani,the glutathione revolution the future of anti aging medicine by dr nayan patel and dr ray yutani,aosrd-webinars-258-z-CQdM_XfG8|JAhRYbDDwDsC4em3dazDKyDw4gM,JAhRYbDDwDsC4em3dazDKyDw4gM,2025-02-05,Research/lectures/clearfield-webinar-2025-02-05,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,z-CQdM_XfG8,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=possible; otter_candidates=1 (unconfirmed)
aosrd-webinars-259-UmYaeBbRYyw,AOSRD_Clearfield,aosrd_webinars_youtube,Covid 19 Management for the Vaccinated and Unvaccinated by Dr. Dan Stock,covid 19 management for the vaccinated and unvaccinated by dr dan stock,aosrd-webinars-259-UmYaeBbRYyw,,,,absent,absent,absent,absent,absent,absent,absent,absent,absent,absent,false,absent,absent,absent,absent,absent,absent,absent,present_local,absent,absent,UmYaeBbRYyw,cataloged_external,absent,absent,absent,absent,absent,cataloged_external,source_only,pass1_match_class=no_match; otter_candidates=0 (unconfirmed)
