record_id,ecosystem,source,original_title,normalized_title,pass1_reference,pass1_match_class,otter_id,otter_date,packet_dir,external_representation_type,external_url,local_representation_already_present,novelty_score,identity_confidence,evidence_gain_score,processing_effort,duplication_risk,downstream_utility,preservation_value,acquisition_cost_class,information_gain_effort,acquisition_decision,acquisition_rationale,what_this_could_add,what_we_already_have,blocking_condition,notes
aosrd-webinars-245-y3Fz32zWP10,AOSRD_Clearfield,aosrd_webinars_youtube,Hypo and Hyperthyroidismare One Internal Disease with Two Different Manifestations by Dr. Parvin Zarrin – Video,hypo and hyperthyroidismare one internal disease with two different manifestations by dr parvin zarrin video,aosrd-webinars-245-y3Fz32zWP10,no_match,,,,AOSRD_PDF,https://aosrd.org/hypo-and-hyperthyroidism-are-one-internal-disease/,no,4,unresolved,3,low,low,medium,medium,low,exceptional,ACQUIRE_CANDIDATE,AOSRD PDF is externally available and Pass 1 found no reasonable Otter candidate (potentially_new_session — not a confirmed new lecture). Low-cost text/visual source that could add a session representation absent from the current 98-session Otter corpus.,PDF lecture notes/slides/figures/references for a source without an Otter packet match.,catalog_record_and_URL_only,,pdf_role=potentially_new_source; pass3_pdf_availability=available_external; pass1_rel=potentially_new_session
aosrd-webinars-245-y3Fz32zWP10,AOSRD_Clearfield,aosrd_webinars_youtube,Hypo and Hyperthyroidismare One Internal Disease with Two Different Manifestations by Dr. Parvin Zarrin – Video,hypo and hyperthyroidismare one internal disease with two different manifestations by dr parvin zarrin video,aosrd-webinars-245-y3Fz32zWP10,no_match,,,,YouTube_video,https://www.youtube.com/watch?v=y3Fz32zWP10,no,2,unresolved,2,very_high,low,medium,low,very_high,weak,DEFER_EXPENSIVE_VIDEO,Pass 1 has no Otter candidate (potentially_new_session — not confirmed new). A companion AOSRD PDF is externally available and is the preferable low-cost text/visual acquisition path. Video captions are unverified; defer expensive video unless a later authorized pass shows a specific AV-only gap after PDF review.,Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL;+external_PDF_candidate,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=True; pot=potentially_new_session
aosrd-webinars-246-zBHk2MN9ql8,AOSRD_Clearfield,aosrd_webinars_youtube,AMPK to Manage Chronic Diseases by Dr. Michael Karlfeldt,ampk to manage chronic diseases by dr michael karlfeldt,aosrd-webinars-246-zBHk2MN9ql8,possible,FHVn8qFG7pov0fVMLuuVpKan1hA,2025-07-15,Research/lectures/clearfield-webinar-2025-07-15,YouTube_video,https://youtu.be/zBHk2MN9ql8,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,FHVn8qFG7pov0fVMLuuVpKan1hA:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-247-d0Eh9F8KA6M,AOSRD_Clearfield,aosrd_webinars_youtube,"Estrogen and Immune Function in Women by Dr. Felice Gersh, December 28, 2021",estrogen and immune function in women by dr felice gersh december 28 2021,aosrd-webinars-247-d0Eh9F8KA6M,possible,OL_Ukp1RYjVvnjsMHnF2eXCXDC8,2024-10-01,Research/lectures/clearfield-webinar-2024-10-01,YouTube_video,https://www.youtube.com/watch?v=d0Eh9F8KA6M,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,OL_Ukp1RYjVvnjsMHnF2eXCXDC8:otter_transcript+otter_summary+mednote_stack,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-248-qOXpT2wIfTc,AOSRD_Clearfield,aosrd_webinars_youtube,"Quantum Anti-Aging by Dr. Parvin Zarrin, December 21, 2021",quantum anti aging by dr parvin zarrin december 21 2021,aosrd-webinars-248-qOXpT2wIfTc,no_match,,,,YouTube_video,https://www.youtube.com/watch?v=qOXpT2wIfTc,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-249-3mTLksPwJyo,AOSRD_Clearfield,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,aosrd-webinars-249-3mTLksPwJyo,possible,v3Md09l1C_mz3hrDPWngln5SYQw;hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-09-09;2025-01-22,Research/lectures/clearfield-webinar-2025-09-09;Research/lectures/clearfield-webinar-2025-01-22,AOSRD_PDF,https://aosrd.org/wp-content/uploads/2021/12/Mold-and-Mycotoxins-1021.pdf,yes,2,low,2,low,medium,medium,medium,low,moderate,CONDITIONAL_ACQUIRE,Pass 1 relationship is possible only. PDF is a low-cost artifact that could help resolve identity against Otter candidates and/or add slides if the match is later confirmed. Acquire only as an identity-resolution / enrichment step — not as confirmed new knowledge.,Identity-resolution evidence plus possible visual/source material.,v3Md09l1C_mz3hrDPWngln5SYQw:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; hFcw5MS7FSAuXJGFcnPHqL6j1gM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,purpose=identity_resolution; confirm human intent before acquire; do not treat as confirmed same-session until reviewed,pdf_role=identity_resolution_candidate; pass3_pdf_availability=available_external; pass1_rel=possible_existing_session_representation
aosrd-webinars-249-3mTLksPwJyo,AOSRD_Clearfield,aosrd_webinars_youtube,"Mycotoxins and Autoimmunity by Andrew Campbell, MD, Dec 14, 2021",mycotoxins and autoimmunity by andrew campbell md dec 14 2021,aosrd-webinars-249-3mTLksPwJyo,possible,v3Md09l1C_mz3hrDPWngln5SYQw;hFcw5MS7FSAuXJGFcnPHqL6j1gM,2025-09-09;2025-01-22,Research/lectures/clearfield-webinar-2025-09-09;Research/lectures/clearfield-webinar-2025-01-22,YouTube_video,https://www.youtube.com/watch?v=3mTLksPwJyo,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first; preferably via the low-cost companion PDF before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,v3Md09l1C_mz3hrDPWngln5SYQw:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; hFcw5MS7FSAuXJGFcnPHqL6j1gM:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition; prefer_PDF_first,pass3_availability=available_external; captions=not_checked; has_pdf_also=True
aosrd-webinars-250-gc0Dld2T9Eg,AOSRD_Clearfield,aosrd_webinars_youtube,"Fascia, Pain Modulation and Autoimmunity by Kathleen O’Neil Smith, MD, December 7, 2021",fascia pain modulation and autoimmunity by kathleen o neil smith md december 7 2021,aosrd-webinars-250-gc0Dld2T9Eg,no_match,,,,YouTube_video,https://www.youtube.com/watch?v=gc0Dld2T9Eg,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-251-cb7usLlOMJQ,AOSRD_Clearfield,aosrd_webinars_youtube,Current Covid 19 Management with Dr.. Peter McCullough and Dr. Salaheldin Halasa,current covid 19 management with dr peter mccullough and dr salaheldin halasa,aosrd-webinars-251-cb7usLlOMJQ,possible,SdzXWjorAW2NkmSfJoC1PdOzwAE;b2H7gyjRNmbN0l62XtCzeLPovDE;GUt4yZgCp4lNVboAnJBHNMsHO7A,2025-05-20;2025-06-24;2025-05-06,Research/lectures/clearfield-webinar-2025-05-20;Research/lectures/clearfield-webinar-2025-06-24;Research/lectures/clearfield-webinar-2025-05-06,YouTube_video,https://www.youtube.com/watch?v=cb7usLlOMJQ,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,SdzXWjorAW2NkmSfJoC1PdOzwAE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; b2H7gyjRNmbN0l62XtCzeLPovDE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere; GUt4yZgCp4lNVboAnJBHNMsHO7A:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-252-n5NAl-lGTrA,AOSRD_Clearfield,aosrd_webinars_youtube,“Low Dose Naltrexone” by Dr William Clearfield,low dose naltrexone by dr william clearfield,aosrd-webinars-252-n5NAl-lGTrA,no_match,,,,YouTube_video,https://www.youtube.com/watch?v=n5NAl-lGTrA,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-253-r_CPjBXzeNI,AOSRD_Clearfield,aosrd_webinars_youtube,"Good and Bad Electromagnetic Fields Jami and Dr Rugerrio, November 23, 2021",good and bad electromagnetic fields jami and dr rugerrio november 23 2021,aosrd-webinars-253-r_CPjBXzeNI,no_match,,,,YouTube_video,https://www.youtube.com/watch?v=r_CPjBXzeNI,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-254-airYs7uvexw,AOSRD_Clearfield,aosrd_webinars_youtube,Targeting the Innate Repair Receptor to Treat Neuropathy Speakers Dr. James Joseph,targeting the innate repair receptor to treat neuropathy speakers dr james joseph,aosrd-webinars-254-airYs7uvexw,possible,xg4V_A-L8_Ob1jKGBewDTtKzOWg,2024-08-13,Research/lectures/clearfield-webinar-2024-08-13,YouTube_video,https://youtu.be/airYs7uvexw,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,xg4V_A-L8_Ob1jKGBewDTtKzOWg:otter_transcript+otter_summary+mednote_stack+pathway,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
aosrd-webinars-255-R84GqIcx9VE,AOSRD_Clearfield,aosrd_webinars_youtube,"The Benefits of Adding Safe, Regular, and Effective Corrective Exercise Therapy to Supplement Pharmacological and Homeopathic Remedies. – Dr. David Neuman – Dr. David Neuman",the benefits of adding safe regular and effective corrective exercise therapy to supplement pharmacological and homeopathic remedies dr david neuman dr david neuman,aosrd-webinars-255-R84GqIcx9VE,no_match,,,,YouTube_video,https://youtu.be/R84GqIcx9VE,no,3,unresolved,2,very_high,low,medium,medium,very_high,poor,DEFER_EXPENSIVE_VIDEO,"Potentially new session relative to Otter corpus (Pass 1 no_match — not confirmed new), but representation is video-only with captions/transcript status not_checked. Acquisition would likely require download + transcription (very high effort) without a verified text route. Defer until caption availability can be verified without downloading, or until a cheaper text representation is found.",Possibly a session absent from Otter — but only after expensive AV processing with unverified captions.,catalog_and_external_URL,verify_captions_or_prefer_PDF_before_any_video_acquire; not_a_confirmed_new_lecture,pass3_availability=available_external; captions=not_checked; has_pdf_also=False; pot=potentially_new_session
aosrd-webinars-256-6autPt87jWw,AOSRD_Clearfield,aosrd_webinars_youtube,"Unlocking the Power of Nanotechnology to Prevent and Remedy Chronic Disease by Salaheldin Halasa, MD",unlocking the power of nanotechnology to prevent and remedy chronic disease by salaheldin halasa md,aosrd-webinars-256-6autPt87jWw,possible,3BvIJDrhEXHdWPee7Ztw2x6EmdE,2025-12-10,Research/lectures/clearfield-webinar-2025-12-10,YouTube_video,https://www.youtube.com/watch?v=6autPt87jWw,yes,1,low,1,very_high,high,low,low,high,poor,DEFER_IDENTITY_UNRESOLVED,Pass 1 match is only possible. Video acquisition/processing is expensive and captions are unverified. Resolve identity first before considering video.,Unclear until identity is resolved; may largely duplicate Otter text.,3BvIJDrhEXHdWPee7Ztw2x6EmdE:otter_transcript+otter_summary+mednote_stack+slides_claimed_elsewhere,resolve_identity_before_video_acquisition,pass3_availability=available_external; captions=not_checked; has_pdf_also=False
